id;name;image;is_featured;products_count;category_ids;category_names;created_at;updated_at
mzlWC4fXIVO6Ho6JozrX;Piel;;false;0;;;2025-10-25T13:09:30.092;2025-10-25T13:09:30.092
n5JZxRsZZlxU4JkqxrtM;D'onofrio;;false;0;;;2024-09-15T18:58:29.606;2024-09-15T18:58:29.607
nKxGK7QFveWIYHUsiaXP;Favorita;;false;0;;;2025-01-14T01:51:26.204;2025-01-14T01:51:26.205
nNRJWadyIrpllGWtGaCZ;Duryea;;false;0;;;2025-10-25T13:08:39.936;2025-10-25T13:08:39.936
nQW4Hgl4VXOkgQwqEo5f;Manty;;false;0;;;2025-01-14T01:45:24.307;2025-01-14T01:45:24.307
o1UM8gxVUjsQVV6BXlAV;Sello Rojo;;false;0;;;2025-10-25T13:09:46.534;2025-10-25T13:09:46.534
oHVSgOjsoIxiPLc8YVT7;Universal;;false;0;;;2025-10-25T13:09:58.604;2025-10-25T13:09:58.604
oJjmuvIlPw3gu4CTPmlN;Kotex;;false;0;;;2025-10-25T13:09:00.360;2025-10-25T13:09:00.360
oXx2Uu9fAsqIFAuDO4u1;Clorets;;false;0;;;2025-10-25T13:08:28.102;2025-10-25T13:08:28.102
olpWbYTGRGGuEQbyCKxT;Pilsen Callao;;false;0;;;2024-08-31T18:54:50.741;2024-08-31T18:55:30.665
om3ZqLnyP78yTnmEHRyh;Jacks;;false;0;;;2025-10-25T13:08:57.852;2025-10-25T13:08:57.852
onZwKiBboDr5uIMCq9RG;Nutribela;;false;0;;;2025-10-25T13:09:21.282;2025-10-25T13:09:21.282
p6c2ITODk7oD8IsC0UaG;Ariel;;false;0;;;2025-10-25T13:08:09.567;2025-10-25T13:08:09.567
p8gjK5PhN77c9D62S8lU;Nicolini;;false;0;;;2025-01-14T01:39:36.246;2025-01-14T01:39:36.246
pFn8662dPIECDezQT4Te;Pine-sol;;false;0;;;2025-10-25T13:09:31.138;2025-10-25T13:09:31.138
pRk3t4H9JF9xck4bNoK5;Grano de Oro;;false;0;;;2025-10-25T13:08:51.435;2025-10-25T13:08:51.435
qFJOM7XIajwUQB7dqaTI;Chips Ahoy;;false;0;;;2025-10-25T13:08:24.536;2025-10-25T13:08:24.536
qFTTLijbi542xVQCz8dr;Snax;;false;0;;;2025-10-25T13:09:48.600;2025-10-25T13:09:48.600
qcGLRKQ5iYZwoqPZikNZ;Santiago;;false;0;;;2025-10-25T13:09:43.445;2025-10-25T13:09:43.445
r67VPXnt8DUc71ZoTNvZ;Scotch-brite;;false;0;;;2025-10-25T13:09:44.993;2025-10-25T13:09:44.993
r8cVtJVMK3sxtY5xFIjt;Triple Kola;;false;0;;;2025-10-25T13:09:57.105;2025-10-25T13:09:57.105
rADIj3WiejdS0h3kVuAN;Condimentos;;false;0;;;2025-10-25T13:08:31.684;2025-10-25T13:08:31.685
rSNZDoVtu591v0PVLkA2;Vanish;;false;0;;;2025-10-25T13:09:59.111;2025-10-25T13:09:59.111
rUbokyqTSLJQ4VK8y0Hc;Durex;;false;0;;;2025-10-25T13:08:39.434;2025-10-25T13:08:39.434
rt9yJlExUPjIk09rdGyh;Salmas;;false;0;;;2025-10-25T13:09:40.876;2025-10-25T13:09:40.876
rx0Wie7rmNkbwtnDqWRq;Tampico;;false;0;;;2025-01-13T18:37:30.321;2025-01-13T18:37:30.321
sDQPO6UxFiP5JtWEdiNp;Taipei;;false;0;;;2025-10-25T13:09:53.667;2025-10-25T13:09:53.667
saTtCAabjS7oxKyDJd5S;Artesanal;;false;0;;;2025-10-25T13:08:10.084;2025-10-25T13:08:10.084
t6rw5ouPKGSWNCMSozwb;Huggies;;false;0;;;2025-10-25T13:08:55.910;2025-10-25T13:08:55.910
tOSWdnTZLvCWv5oiJil3;Triangulo;;false;0;;;2025-10-25T13:09:56.127;2025-10-25T13:09:56.127
tUOhTsz7PvnnFmx7TqhB;Tostitos;;false;0;;;2025-10-25T13:09:55.651;2025-10-25T13:09:55.652
u0oQhxHweSvRKADTR0GD;Sedal;;false;0;;;2025-10-25T13:09:46.015;2025-10-25T13:09:46.015
uGNekmZtAO6PXAqpf2Qs;Golpe;;false;0;;;2025-10-25T13:08:50.891;2025-10-25T13:08:50.891
uQswJ5azWcaxs0r7VkV0;Mogul;;false;0;;;2025-10-25T13:09:12.457;2025-10-25T13:09:12.457
ubY4qPzZlvgxijcP5kt9;Trululu;;false;0;;;2025-10-25T13:09:57.602;2025-10-25T13:09:57.602
uqmvUCtXY94ufCR5KNLZ;Cusqueña;;false;0;;;2024-12-31T01:57:01.721;2024-12-31T01:57:01.723
vAMK2pn8p3vXQw2lmDq9;Evervess;;false;0;;;2025-10-25T13:08:43.451;2025-10-25T13:08:43.452
vQHlOTTC45JYJ9231ak8;Benedictino;;false;0;;;2025-01-11T23:34:22.041;2025-01-11T23:34:22.041
wHOh5WAq6CYaHk78TDBa;Ducales;;false;0;;;2025-10-25T13:08:38.451;2025-10-25T13:08:38.451
wTN1akRSK7xk34Ym7yWi;Bimbo;;false;0;;;2025-10-25T13:08:15.203;2025-10-25T13:08:15.203
wYSWmjZ5aBZJ8TYcDjav;Free Tea;;false;0;;;2025-10-25T13:08:46.475;2025-10-25T13:08:46.476
wpTq7KNiCzBpJ3XCPOaK;Artesco;;false;0;;;2025-10-25T13:08:10.635;2025-10-25T13:08:10.635
x4bRFDDi20oyyUQ2HjOE;Cifrut;;false;0;;;2025-10-25T13:08:27.068;2025-10-25T13:08:27.068
x5YxOoYbc1nJOvTgtssh;Heno de Pravia;;false;0;;;2025-10-25T13:08:54.418;2025-10-25T13:08:54.418
xBoSxlXMkVh7LYsaqrJr;Four Loko;;false;0;;;2024-08-31T18:55:14.885;2024-08-31T18:55:14.885
xDslkkqgQN5OsgKQozWw;Nik;;false;0;;;2025-10-25T13:09:18.677;2025-10-25T13:09:18.677
xVYmJQO8Ay0X6MRjMBAA;Ideal;;false;0;;;2025-10-25T13:08:56.419;2025-10-25T13:08:56.419
xfDY5J7PtoMDsvy1lOer;Gillette;;false;0;;;2025-10-25T13:08:48.942;2025-10-25T13:08:48.942
xfvHIC87yQtd4xxlcf2Q;Nestl�;;false;0;;;2025-10-25T13:09:18.151;2025-10-25T13:09:18.151
xjoGN23pHRni0mkYwMyj;Mongol;;false;0;;;2025-10-25T13:09:14.547;2025-10-25T13:09:14.547
yg8XZaeHR63MpQqh7Uim;Amstel;;false;0;;;2025-10-25T13:08:07.919;2025-10-25T13:08:07.919
yk1sUXxMbEAIcVIYPY1x;Babysec;;false;0;;;2025-10-25T13:08:12.157;2025-10-25T13:08:12.157
yoGIORFpXkv4M9LNq1ug;Inka Chips;;false;0;;;2025-10-25T13:08:56.885;2025-10-25T13:08:56.885
z7UU0Ezgr9XuFHCXWQiX;Lentejas;;false;0;;;2025-10-25T13:09:03.872;2025-10-25T13:09:03.872
zS6Dgp8gIgPXb0LWBXE1;Trident;;false;0;;;2025-10-25T13:09:56.610;2025-10-25T13:09:56.610
zgtNiuZYTjsM1BiCDLhm;Axe;;false;0;;;2025-10-25T13:08:11.154;2025-10-25T13:08:11.154
zqRWnuoliTx159HWBFpC;Corona;;false;0;;;2024-12-31T01:57:12.231;2024-12-31T01:57:12.231
